"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"tRNA pseudouridine(38-40) synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"tRNA pseudouridine(55) synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"tRNA(adenine(34)) deaminase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"tRNA(Ile)-lysidine synthetase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Tryptophan--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Tyrosine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-2,3-diacylglucosamine diphosphatase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-3-O-acyl-N-acetylglucosamine deacetylase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-N-acetylglucosamine 1-carboxyvinyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-N-acetylmuramate--L-alanine ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-N-acetylmuramate dehydrogenase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UMP kinase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"UMP/CMP kinase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Uracil phosphoribosyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Uridine phosphorylase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Valine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Pullulanase",0.882958274730427,0.135281669152861,0.755669515669516,1.87450015827794,0.169818915240637,65,0.971923536439665,3.61109331501779,0.19705065434181,93,0.260129629896408,-0.831331751235987,155.836694167982,0.407058214142843,0.579333573480432,-0.251673003134973,0.317534365108825,0.429223286002071,0.634608817661025
"Tryptophan synthase",0.87660864978903,0.127687130934448,0.761282051282051,1.60201265357906,0.156991555558256,65,0.957213261648746,3.26564732026908,0.187388599745879,93,0.244460294999663,-0.8014847988585,155.996991851572,0.424070179878709,0.579333573480432,-0.229022288936954,0.300675727792411,0.447393849473993,0.634608817661025
"Formate--tetrahydrofolate ligase",0.873349909584087,0.131448635998431,0.741868131868132,1.77573880249215,0.165284780000698,65,0.965245775729647,3.40282806671056,0.191283948893823,93,0.252801518200136,-0.883608791006836,155.809166936725,0.378268800309597,0.579333573480432,-0.263211251267323,0.312375516479479,0.400735676020695,0.634608817661025
"S-ribosylhomocysteine lyase",0.873349909584087,0.131448635998431,0.741868131868132,1.77573880249215,0.165284780000698,65,0.965245775729647,3.40282806671056,0.191283948893823,93,0.252801518200136,-0.883608791006836,155.809166936725,0.378268800309597,0.579333573480432,-0.263211251267323,0.312375516479479,0.400735676020695,0.634608817661025
"Aminomethyltransferase",0.870528343423225,0.135225861598877,0.775250836120401,2.16160026174204,0.182360600575303,65,0.937120149602618,3.41585294614111,0.191649684506419,93,0.264546763755664,-0.611874101894966,153.328868480541,0.54152728871795,0.639886326872843,-0.189624865485319,0.321170104107178,0.555764248717698,0.680311893719428
"Dihydrolipoyl dehydrogenase",0.870528343423225,0.135225861598877,0.775250836120401,2.16160026174204,0.182360600575303,65,0.937120149602618,3.41585294614111,0.191649684506419,93,0.264546763755664,-0.611874101894966,153.328868480541,0.54152728871795,0.639886326872843,-0.189624865485319,0.321170104107178,0.555764248717698,0.680311893719428
"Anthranilate synthase",0.863897679324894,0.141385391270498,0.782307692307692,2.54044815037393,0.197696276388961,65,0.9209229390681,3.61460747980624,0.197146511748727,93,0.279196283629907,-0.4964795553803,150.822420733034,0.620278933484294,0.700080901534904,-0.16312823023824,0.338087019223162,0.63012453667339,0.736071182637902
"Galactokinase",0.840060947022972,0.10979823356806,0.731737891737892,1.12391545320249,0.131495273574171,65,0.915770609318996,2.45463198640956,0.162461971941081,93,0.209009328259125,-0.880500019372081,155.865589929608,0.379944124528536,0.579333573480432,-0.224343528362417,0.269152013990853,0.405826048714855,0.634608817661025
"Calcium-transporting ATPase",0.82149464459591,0.119783933119485,0.747455621301775,1.68325641499772,0.160923126176527,65,0.873242349048801,2.69116796822051,0.170109641057953,93,0.234165630525259,-0.537169897498929,153.55918493982,0.591927769101607,0.680012258551251,-0.15553818817497,0.300300712213081,0.605232874174452,0.718093922432393
"Xanthine phosphoribosyltransferase",0.82149464459591,0.119783933119485,0.747455621301775,1.68325641499772,0.160923126176527,65,0.873242349048801,2.69116796822051,0.170109641057953,93,0.234165630525259,-0.537169897498929,153.55918493982,0.591927769101607,0.680012258551251,-0.15553818817497,0.300300712213081,0.605232874174452,0.718093922432393
"NADH dehydrogenase",0.817392405063291,0.115372245561887,0.718276923076923,1.18617298461538,0.135088175455622,65,0.886666666666667,2.75202898550725,0.172022409940052,93,0.218724769218103,-0.76987048239531,155.466827448443,0.442544930007435,0.579333573480432,-0.210613931680816,0.290053803179929,0.468853098601361,0.634608817661025
"Non-reducing end alpha-L-arabinofuranosidase",0.811898734177215,0.237102700308155,0.512,1.60636,0.157204423504018,65,1.02150537634409,13.9325759700795,0.387056384574088,93,0.417762941880674,-1.21960405116454,120.156126553151,0.22500358343407,0.579333573480432,-0.69070805238992,0.615298369779233,0.263350036562014,0.634608817661025
"Mannonate dehydratase",0.811645569620253,0.237107812984532,0.511384615384615,1.60692461538462,0.157232048767938,65,1.02150537634409,13.9325759700795,0.387056384574088,93,0.417773338066621,-1.22104671236373,120.164906991565,0.224458731898618,0.579333573480432,-0.69191069835568,0.615638508688767,0.262785672960447,0.634608817661025
"Xylulokinase",0.79873417721519,0.220899743513049,0.55948717948718,2.78800320512821,0.207104700579133,65,0.96594982078853,11.1488883694354,0.34623766418669,93,0.403451207834885,-1.0074641825529,143.250052719522,0.315410483681197,0.579333573480432,-0.54609127425241,0.584733996149864,0.351791541866321,0.634608817661025
"Cysteine synthase",0.784731012658228,0.119078348204867,0.668076923076923,1.20008044537927,0.135877798343799,65,0.866263440860215,2.97209317048465,0.178767981138906,93,0.224545690591555,-0.882611094700501,154.757027208005,0.378815347365254,0.579333573480432,-0.259785745315046,0.312775450388889,0.407479004112688,0.634608817661025
"Diaminopimelate decarboxylase",0.777898734177215,0.115717408716873,0.656123076923077,1.15145698461538,0.133096667276971,65,0.863010752688172,2.79167779336138,0.173257152201091,93,0.218478290978918,-0.946948435188276,155.018788122438,0.345138824911156,0.579333573480432,-0.274078762060867,0.307169362350786,0.373621184571453,0.634608817661025
"Homoserine dehydrogenase",0.777898734177215,0.115717408716873,0.656123076923077,1.15145698461538,0.133096667276971,65,0.863010752688172,2.79167779336138,0.173257152201091,93,0.218478290978918,-0.946948435188276,155.018788122438,0.345138824911156,0.579333573480432,-0.274078762060867,0.307169362350786,0.373621184571453,0.634608817661025
"Homoserine O-succinyltransferase",0.777898734177215,0.115717408716873,0.656123076923077,1.15145698461538,0.133096667276971,65,0.863010752688172,2.79167779336138,0.173257152201091,93,0.218478290978918,-0.946948435188276,155.018788122438,0.345138824911156,0.579333573480432,-0.274078762060867,0.307169362350786,0.373621184571453,0.634608817661025
"Nitric-oxide reductase (cytochrome c)",0.775316455696203,0.187896023139016,0.8,4.3421875,0.258462540062162,65,0.758064516129032,6.49789621318373,0.264329059610675,93,0.369692759423347,0.113433338365565,152.123178325568,0.909836571899039,0.94070393037095,0.0538432320207149,0.493279554679308,0.913220953905097,0.968099724081372
"Beta-lactamase",0.765822784810127,0.216216390191351,0.635897435897436,1.76639957264957,0.164849561845832,65,0.85663082437276,11.3560334528076,0.349439389006634,93,0.386371925261259,-0.57129769023996,128.366777537696,0.568796766117087,0.668303019182308,-0.297969763075933,0.573721268750736,0.604243512628937,0.718093922432393
"Glucosylceramidase",0.734177215189873,0.491844126041425,0.8,41.6,0.8,65,0.688172043010753,36.2821411874708,0.624604315069078,93,1.01495347203845,0.110180377790767,131.750742538945,0.912433978604295,0.94070393037095,0.150572874964539,1.35178543642014,0.911451745219327,0.968099724081372
"(4S)-4-hydroxy-2-oxoglutarate aldolase",0.72622061482821,0.197841440949504,0.47956043956044,2.04832888540031,0.177518314782114,65,0.898617511520737,9.05571457194378,0.312046911484696,93,0.359007001394429,-1.16726712942262,140.09150666476,0.245085465878449,0.579333573480432,-0.627987550575269,0.582198097694225,0.282409107284848,0.634608817661025
"2-dehydro-3-deoxy-phosphogluconate aldolase",0.72622061482821,0.197841440949504,0.47956043956044,2.04832888540031,0.177518314782114,65,0.898617511520737,9.05571457194378,0.312046911484696,93,0.359007001394429,-1.16726712942262,140.09150666476,0.245085465878449,0.579333573480432,-0.627987550575269,0.582198097694225,0.282409107284848,0.634608817661025
"Alpha-D-xyloside xylohydrolase",0.723688969258589,0.190043603090606,0.486593406593407,2.0456114599686,0.177400522936035,65,0.889400921658986,8.24761713942239,0.297798682439339,93,0.346633813700546,-1.1620548808131,142.995275362308,0.247149043230801,0.579333573480432,-0.603119243679683,0.560736117496983,0.283773666109446,0.634608817661025
"Dihydroxy-acid dehydratase",0.685533453887884,0.189384799224359,0.47956043956044,2.04832888540031,0.177518314782114,65,0.829493087557604,8.19487935426625,0.296845047632495,93,0.345875316244192,-1.01173061956843,143.235463873823,0.313372882011743,0.579333573480432,-0.547944842901733,0.584267324311307,0.349780227306282,0.634608817661025
"Gluconate 5-dehydrogenase",0.685533453887884,0.189506395618079,0.481758241758242,2.07328767660911,0.178596566278005,65,0.827956989247312,8.19102002652393,0.296775140731449,93,0.346370058813497,-0.999505409546617,143.6241366507,0.319230902579521,0.579333573480432,-0.541518792577517,0.584293741269208,0.355466130636568,0.634608817661025
"Ketol-acid reductoisomerase (NADP(+))",0.685533453887884,0.189384799224359,0.47956043956044,2.04832888540031,0.177518314782114,65,0.829493087557604,8.19487935426625,0.296845047632495,93,0.345875316244192,-1.01173061956843,143.235463873823,0.313372882011743,0.579333573480432,-0.547944842901733,0.584267324311307,0.349780227306282,0.634608817661025
"Glycerophosphodiester phosphodiesterase",0.682911392405063,0.161135627432613,0.444615384615385,0.899579927884615,0.117642216904583,65,0.849462365591398,6.30691546867695,0.260415620426498,93,0.285755116420236,-1.4167619675465,125.847360184712,0.159023237331774,0.579333573480432,-0.647394035242643,0.496155282389577,0.193875186193449,0.634608817661025
"6-carboxytetrahydropterin synthase",0.682405063291139,0.147789142008757,0.531076923076923,1.53652538461538,0.153749315676545,65,0.788172043010753,4.79279336138382,0.227014123983505,93,0.27417925625219,-0.937689902030202,150.298508656751,0.349908152662113,0.579333573480432,-0.394809519800645,0.450989669539401,0.38268632100857,0.634608817661025
"6-pyruvoyltetrahydropterin synthase",0.682405063291139,0.147789142008757,0.531076923076923,1.53652538461538,0.153749315676545,65,0.788172043010753,4.79279336138382,0.227014123983505,93,0.27417925625219,-0.937689902030202,150.298508656751,0.349908152662113,0.579333573480432,-0.394809519800645,0.450989669539401,0.38268632100857,0.634608817661025
"UDP-galactopyranose mutase",0.662370540851554,0.133149358856758,0.535944055944056,1.44317260012715,0.149005554884949,65,0.750733137829912,3.75707927161453,0.200994283116007,93,0.250202632344044,-0.858460520073617,154.032686950415,0.391972107240842,0.579333573480432,-0.337020463853006,0.417767712082832,0.421057517365406,0.634608817661025
"Arabinogalactan endo-beta-1,4-galactanase",0.636478711162256,0.16167802410681,0.466013986013986,1.35653480610299,0.14446371948603,65,0.755620723362659,6.06952542124033,0.255467638277112,93,0.293485060019456,-0.986785280754919,139.709880732191,0.32545379331925,0.579333573480432,-0.483323918672242,0.529366420101334,0.362639129594485,0.634608817661025
"Threonine synthase",0.633860759493671,0.16632748690694,0.425384615384615,1.56647445913462,0.155240481394543,65,0.779569892473118,6.31739057386629,0.260631791809419,93,0.303362057557298,-1.16753321077935,142.987472123746,0.244938325993323,0.579333573480432,-0.605748615831817,0.560582294695627,0.281555965526195,0.634608817661025
"Arabinan endo-1,5-alpha-L-arabinosidase",0.628410689170183,0.149921169986703,0.431794871794872,1.3257556980057,0.14281541061027,65,0.765830346475508,5.09164314696495,0.233984723951445,93,0.274126052301517,-1.21854698550586,144.489494265366,0.225002025945987,0.579333573480432,-0.573010024430121,0.507269350092267,0.260379923403324,0.634608817661025
"4-phosphoerythronate dehydrogenase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"8-amino-7-oxononanoate synthase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"Adenylyl-sulfate kinase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"AMP nucleosidase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"Exodeoxyribonuclease V",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"Nucleoside-diphosphate kinase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"Polynucleotide adenylyltransferase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"Pyridoxine 5'-phosphate synthase",0.613924050632911,0.306704975363602,0.369230769230769,6.20528846153846,0.308975688900213,65,0.78494623655914,20.9749883122955,0.474907895001083,93,0.566571694550408,-0.733738503576769,148.198319334324,0.464267319680347,0.579333573480432,-0.754193387542837,1.1199219841107,0.501667806749021,0.634608817661025
"Adenosylcobalamin/alpha-ribazole phosphatase",0.593512658227848,0.151136577291373,0.377307692307692,0.755326622596154,0.107798003591914,65,0.744623655913978,5.57741643291258,0.244892261430894,93,0.267567990027095,-1.37279486820935,124.393032549069,0.172285980557944,0.579333573480432,-0.679817917595946,0.537828116411321,0.208113348714621,0.634608817661025
"Adenosylcobinamide-GDP ribazoletransferase",0.593512658227848,0.151136577291373,0.377307692307692,0.755326622596154,0.107798003591914,65,0.744623655913978,5.57741643291258,0.244892261430894,93,0.267567990027095,-1.37279486820935,124.393032549069,0.172285980557944,0.579333573480432,-0.679817917595946,0.537828116411321,0.208113348714621,0.634608817661025
"Adenosylcobinamide-phosphate guanylyltransferase",0.593512658227848,0.151136577291373,0.377307692307692,0.755326622596154,0.107798003591914,65,0.744623655913978,5.57741643291258,0.244892261430894,93,0.267567990027095,-1.37279486820935,124.393032549069,0.172285980557944,0.579333573480432,-0.679817917595946,0.537828116411321,0.208113348714621,0.634608817661025
"Adenosylcobinamide kinase",0.593512658227848,0.151136577291373,0.377307692307692,0.755326622596154,0.107798003591914,65,0.744623655913978,5.57741643291258,0.244892261430894,93,0.267567990027095,-1.37279486820935,124.393032549069,0.172285980557944,0.579333573480432,-0.679817917595946,0.537828116411321,0.208113348714621,0.634608817661025
"Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase",0.593512658227848,0.151136577291373,0.377307692307692,0.755326622596154,0.107798003591914,65,0.744623655913978,5.57741643291258,0.244892261430894,93,0.267567990027095,-1.37279486820935,124.393032549069,0.172285980557944,0.579333573480432,-0.679817917595946,0.537828116411321,0.208113348714621,0.634608817661025
"Superoxide dismutase",0.58763388510224,0.111105430772129,0.456804733727811,0.925273099681384,0.119310396715161,65,0.679073614557485,2.6642170897754,0.169255710653977,93,0.207080820824411,-1.07334363435879,152.144358160705,0.28481640223018,0.579333573480432,-0.396473516732045,0.39459566957131,0.316568901937011,0.634608817661025
"Alpha-L-rhamnosidase",0.582278481012658,0.270154710628987,0.476923076923077,9.34711538461539,0.379212045098688,65,0.655913978494624,13.1629266012155,0.376213829057838,93,0.534170965442984,-0.335081674503051,150.535932898752,0.738029949170016,0.801724841593695,-0.318674436430548,0.983348960147007,0.746318714342559,0.837439022489035
"Nitrous-oxide reductase",0.582278481012658,0.270154710628987,0.476923076923077,9.34711538461539,0.379212045098688,65,0.655913978494624,13.1629266012155,0.376213829057838,93,0.534170965442984,-0.335081674503051,150.535932898752,0.738029949170016,0.801724841593695,-0.318674436430548,0.983348960147007,0.746318714342559,0.837439022489035
"Prephenate dehydratase",0.544374120956399,0.116592885658071,0.355299145299145,0.547271827516619,0.0917581962397843,65,0.676523297491039,3.24170768185202,0.186700487004912,93,0.208030378611034,-1.54412136504595,130.838619479166,0.124974220748737,0.579333573480432,-0.644006787875907,0.452420253442303,0.156596796299317,0.634608817661025
"CDP-glycerol glycerophosphotransferase",0.525316455696203,0.362707637596406,0.553846153846154,16.8447115384615,0.509067194272056,65,0.505376344086022,23.752688172043,0.505376344086022,93,0.717324652751999,0.0675702550779192,150.573077815902,0.946217376049476,0.951145591549734,0.0915835422595982,1.40422864777513,0.948082482326353,0.978502241117573
"Phosphatidylglycerophosphatase",0.523628691983122,0.14626458258688,0.518974358974359,1.94006837606838,0.172763438799033,65,0.526881720430108,4.41865357643759,0.217973402156584,93,0.278135955664462,-0.0284298426532377,155.616060258891,0.977355749828837,0.979046676731655,-0.0151216066683049,0.569486077259136,0.978850137470659,0.997397876036596
"Lysozyme",0.518987341772152,0.113945044962801,0.530769230769231,1.59278846153846,0.156538934038221,65,0.510752688172043,2.39254616643291,0.160394210820933,93,0.224122155831797,0.0893108605122025,152.21343101033,0.928952268515741,0.94070393037095,0.0384418245506575,0.447040893100935,0.931583251898712,0.968378281596686
"Leucyltransferase",0.517299578059072,0.125253636094614,0.534358974358974,1.92881837606838,0.172261803260591,65,0.505376344086022,2.8879538725261,0.176219373073783,93,0.246429292717217,0.117610329329684,152.136171774798,0.906531548859161,0.94070393037095,0.0557644621987155,0.49282163932054,0.910054394252147,0.968099724081372
"N-acetylmuramic acid 6-phosphate etherase",0.477100115074799,0.116279378433103,0.288391608391608,0.401331373172282,0.0785768974828805,65,0.608993157380254,3.32371271042698,0.189047206667216,93,0.20472707482576,-1.56599487029991,121.328606554217,0.119954334705545,0.579333573480432,-0.747487724157991,0.518723054007951,0.151584629699524,0.634608817661025
"(R)-2-methylmalate dehydratase",0.475316455696203,0.26003318884183,0.447692307692308,10.4997211538462,0.401913139369234,65,0.494623655913978,10.9266012155213,0.342768632827986,93,0.528227703976608,-0.0888468133503068,139.586826096423,0.929330998570265,0.94070393037095,-0.0996909990538198,1.12726205278846,0.929643258357932,0.968099724081372
"3-isopropylmalate dehydratase",0.475316455696203,0.26003318884183,0.447692307692308,10.4997211538462,0.401913139369234,65,0.494623655913978,10.9266012155213,0.342768632827986,93,0.528227703976608,-0.0888468133503068,139.586826096423,0.929330998570265,0.94070393037095,-0.0996909990538198,1.12726205278846,0.929643258357932,0.968099724081372
"Xylose isomerase",0.471518987341772,0.260057070145084,0.446153846153846,10.5009615384615,0.401936878673592,65,0.489247311827957,10.9292309490416,0.342809877855476,93,0.528272530795569,-0.0815743071274457,139.592026825777,0.935102079159517,0.943247567653938,-0.0922042727125653,1.1353476239622,0.935377160538357,0.969486358067756
"Glucuronate isomerase",0.467215189873418,0.126017678603559,0.263384615384615,0.404082115384615,0.0788457223252732,65,0.609677419354839,3.95088359046283,0.20611312246504,93,0.2206791045416,-1.56921428827415,117.285210957949,0.119292051375142,0.579333573480432,-0.839314618269807,0.581815956755267,0.1511443153013,0.634608817661025
"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase",0.460759493670886,0.115823005098592,0.400769230769231,1.08496033653846,0.129196352445443,65,0.502688172043011,2.85800899953249,0.175303392907455,93,0.217768172720608,-0.468015780269874,153.840203303806,0.64043567008328,0.71862839724461,-0.226584264277702,0.516551667644159,0.66152362252692,0.761475501874923
"Dipeptidase E",0.418451801363194,0.101567475578322,0.27810650887574,0.464532601274465,0.0845378933036691,65,0.516542597187759,2.4346989274975,0.16180098380476,93,0.182554687051335,-1.30610773222695,134.660020414233,0.193742580011359,0.579333573480432,-0.619153592301554,0.513626842972513,0.229853338779654,0.634608817661025
"L-rhamnose mutarotase",0.411392405063291,0.175353904787338,0.230769230769231,1.67247596153846,0.160406980547244,65,0.537634408602151,7.08824216923796,0.276075456594282,93,0.319293058399373,-0.961076884575083,141.431293713864,0.338153732696972,0.579333573480432,-0.845760581688924,0.965171829400084,0.382225276352137,0.634608817661025
"Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)",0.39873417721519,0.0940415753819779,0.407692307692308,1.08314302884615,0.129088105204645,65,0.39247311827957,1.63097533894343,0.132428732667616,93,0.184935416135678,0.0822946179306848,152.271271683342,0.934520511108479,0.943247567653938,0.0380446912812055,0.480232466157439,0.936958049698477,0.969486358067756
"Cellobiose phosphorylase",0.367721518987342,0.245916859896283,0.401538461538462,10.3989038461538,0.399978919562862,65,0.344086021505376,9.07053529686769,0.312302157534539,93,0.507460120300504,0.113215674956021,131.755556330527,0.910031892820073,0.94070393037095,0.154411634793026,1.34928389038478,0.90903640824614,0.968099724081372
"Diaminopimelate epimerase",0.35993670886076,0.0671025583760161,0.280307692307692,0.453049903846154,0.0834865169995135,65,0.415591397849462,0.891303179055633,0.0978974215755238,93,0.128661974459612,-1.05146610807093,155.924938226787,0.294671383618883,0.579333573480432,-0.393814659944529,0.394578044244398,0.319793298157412,0.634608817661025
