"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"Diaminopimelate epimerase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Glucose-1-phosphate thymidylyltransferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Glutamate synthase (NADH)",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Glutamate synthase (NADPH)",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Glycerate 3-kinase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Glycine hydroxymethyltransferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Malate dehydrogenase (oxaloacetate-decarboxylating)",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Mannose-6-phosphate isomerase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Phosphate-transporting ATPase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Prephenate dehydratase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
